rank,title,publication_date,inventor,assignee,publication_number,language,thumbnail,pdf,page,entities,text_chunks
3,Systems and methods for use of diagnostic scan tool in automotive collision …,2022-10-04,John Joseph Rozint,"Mitchell International, Inc.",US11462061B2,en,https://patentimages.storage.googleapis.com/92/57/6f/b35db7c6c89eca/US11462061-20221004-D00000.png,https://patentimages.storage.googleapis.com/4f/65/53/6d4e1f919ff530/US11462061.pdf,2.0,,"Systems and methods for use of diagnostic scan tool in automotive collision …: The method involves using the diagnostic scan tool to retrieve data from the vehicle's electronic systems, analyzing the data using the collision detection and analysis module, and storing the data in the data management system for future reference.

The diagnostic scan tool used in this invention is equipped with advanced features such as live data streaming, fault code reading, and component testing"
3,Systems and methods for use of diagnostic scan tool in automotive collision …,2022-10-04,John Joseph Rozint,"Mitchell International, Inc.",US11462061B2,en,https://patentimages.storage.googleapis.com/92/57/6f/b35db7c6c89eca/US11462061-20221004-D00000.png,https://patentimages.storage.googleapis.com/4f/65/53/6d4e1f919ff530/US11462061.pdf,2.0,"{""technologies"": [""diagnostic scan tool""], ""places"": [], ""people"": [], ""organizations"": []}","Systems and methods for use of diagnostic scan tool in automotive collision …: This allows for real-time monitoring of the vehicle's electronic systems, identifying any faults or malfunctions that may have occurred due to a collision"
3,Systems and methods for use of diagnostic scan tool in automotive collision …,2022-10-04,John Joseph Rozint,"Mitchell International, Inc.",US11462061B2,en,https://patentimages.storage.googleapis.com/92/57/6f/b35db7c6c89eca/US11462061-20221004-D00000.png,https://patentimages.storage.googleapis.com/4f/65/53/6d4e1f919ff530/US11462061.pdf,2.0,"{""technologies"": [""diagnostic scan tool"", ""collision detection and analysis module"", ""data management system""], ""places"": [], ""people"": [], ""organizations"": []}","Systems and methods for use of diagnostic scan tool in automotive collision …: The data retrieved from the vehicle is then transferred to the collision detection and analysis module, which uses algorithms and software to analyze the data and provide a detailed report on the extent of the damage and necessary repairs.

The data management system plays a crucial role in this invention by storing the data collected from the diagnostic scan tool and the collision detection and analysis module"
3,Systems and methods for use of diagnostic scan tool in automotive collision …,2022-10-04,John Joseph Rozint,"Mitchell International, Inc.",US11462061B2,en,https://patentimages.storage.googleapis.com/92/57/6f/b35db7c6c89eca/US11462061-20221004-D00000.png,https://patentimages.storage.googleapis.com/4f/65/53/6d4e1f919ff530/US11462061.pdf,2.0,"{""technologies"": [""diagnostic scan tool""], ""places"": [], ""people"": [], ""organizations"": []}","Systems and methods for use of diagnostic scan tool in automotive collision …: This allows for easy access to the data for future reference and comparison, providing valuable insights for improving the collision repair process.

Advantages:
1. Accurate and efficient diagnosis: The use of diagnostic scan tools in this invention ensures accurate and efficient diagnosis of electronic systems in a vehicle, reducing the risk of human error and improving the overall repair process.

2"
3,Systems and methods for use of diagnostic scan tool in automotive collision …,2022-10-04,John Joseph Rozint,"Mitchell International, Inc.",US11462061B2,en,https://patentimages.storage.googleapis.com/92/57/6f/b35db7c6c89eca/US11462061-20221004-D00000.png,https://patentimages.storage.googleapis.com/4f/65/53/6d4e1f919ff530/US11462061.pdf,2.0,,"Systems and methods for use of diagnostic scan tool in automotive collision …: Real-time monitoring: The live data streaming feature of the diagnostic scan tool enables real-time monitoring of the vehicle's electronic systems, providing immediate feedback on any issues that may arise during the repair process.

3. Comprehensive analysis: The collision detection and analysis module provides a comprehensive analysis of the data retrieved from the vehicle, ensuring all potential damages are identified and addressed.

4"
3,Systems and methods for use of diagnostic scan tool in automotive collision …,2022-10-04,John Joseph Rozint,"Mitchell International, Inc.",US11462061B2,en,https://patentimages.storage.googleapis.com/92/57/6f/b35db7c6c89eca/US11462061-20221004-D00000.png,https://patentimages.storage.googleapis.com/4f/65/53/6d4e1f919ff530/US11462061.pdf,2.0,"{""technologies"": [""diagnostic scan tool"", ""data management system""], ""places"": [], ""people"": [], ""organizations"": [""automotive industry""]}","Systems and methods for use of diagnostic scan tool in automotive collision …: Data management: The data management system allows for easy storage and access to data, providing valuable insights for future collision repairs and improvements in the automotive industry.

Conclusion:
The present invention provides an innovative and comprehensive system and method for using diagnostic scan tools in automotive collision detection and analysis"
3,Systems and methods for use of diagnostic scan tool in automotive collision …,2022-10-04,John Joseph Rozint,"Mitchell International, Inc.",US11462061B2,en,https://patentimages.storage.googleapis.com/92/57/6f/b35db7c6c89eca/US11462061-20221004-D00000.png,https://patentimages.storage.googleapis.com/4f/65/53/6d4e1f919ff530/US11462061.pdf,2.0,"{""technologies"": [""diagnostic scan tool"", ""advanced features"", ""algorithms""], ""places"": [], ""people"": [], ""organizations"": []}","Systems and methods for use of diagnostic scan tool in automotive collision …: By utilizing advanced features and algorithms, this invention improves the accuracy and efficiency of collision repair, ultimately leading to safer and more reliable vehicles on the road."
4,"Battery system to be implemented in an automotive vehicle, wake-up control unit …",2021-06-15,Ronald J. Dulle,Cps Technology Holdings Llc,US11038363B2,en,https://patentimages.storage.googleapis.com/3d/14/81/ab0cc8849e098f/US11038363-20210615-D00000.png,https://patentimages.storage.googleapis.com/92/c1/b6/4f3f2d88ae7026/US11038363.pdf,2.0,,"Battery system to be implemented in an automotive vehicle, wake-up control unit …: Title: Battery System with Wake-Up Control Unit for Automotive Vehicles

Background: The automotive industry has been constantly evolving and shifting towards electric and hybrid vehicles in order to reduce carbon emissions and promote sustainable transportation. One of the key components of these vehicles is the battery system, which requires efficient management and control for optimal performance"
4,"Battery system to be implemented in an automotive vehicle, wake-up control unit …",2021-06-15,Ronald J. Dulle,Cps Technology Holdings Llc,US11038363B2,en,https://patentimages.storage.googleapis.com/3d/14/81/ab0cc8849e098f/US11038363-20210615-D00000.png,https://patentimages.storage.googleapis.com/92/c1/b6/4f3f2d88ae7026/US11038363.pdf,2.0,,"Battery system to be implemented in an automotive vehicle, wake-up control unit …: The present invention aims to provide a battery system with a wake-up control unit for automotive vehicles, which can significantly improve the overall efficiency and functionality of the vehicle.

Summary of the Invention: The battery system with wake-up control unit for automotive vehicles comprises of a battery pack, a wake-up control unit, and a vehicle control unit. The battery pack is the main source of power for the vehicle and is connected to the wake-up control unit"
4,"Battery system to be implemented in an automotive vehicle, wake-up control unit …",2021-06-15,Ronald J. Dulle,Cps Technology Holdings Llc,US11038363B2,en,https://patentimages.storage.googleapis.com/3d/14/81/ab0cc8849e098f/US11038363-20210615-D00000.png,https://patentimages.storage.googleapis.com/92/c1/b6/4f3f2d88ae7026/US11038363.pdf,2.0,"{""technologies"": [""battery system"", ""wake-up control unit"", ""sensors"", ""microcontroller""], ""places"": [], ""people"": [], ""organizations"": []}","Battery system to be implemented in an automotive vehicle, wake-up control unit …: The wake-up control unit is responsible for monitoring and controlling the battery pack, while the vehicle control unit manages the overall functioning of the vehicle.

Operation: The wake-up control unit is equipped with sensors that can detect the state of charge and temperature of the battery pack. It also has a microcontroller that processes this information and sends signals to the vehicle control unit"
4,"Battery system to be implemented in an automotive vehicle, wake-up control unit …",2021-06-15,Ronald J. Dulle,Cps Technology Holdings Llc,US11038363B2,en,https://patentimages.storage.googleapis.com/3d/14/81/ab0cc8849e098f/US11038363-20210615-D00000.png,https://patentimages.storage.googleapis.com/92/c1/b6/4f3f2d88ae7026/US11038363.pdf,2.0,"{""technologies"": [""battery system"", ""automotive vehicle"", ""wake-up control unit"", ""vehicle control unit"", ""wake-up timer""], ""places"": [], ""people"": [], ""organizations"": [""automotive industry""]}","Battery system to be implemented in an automotive vehicle, wake-up control unit …: The vehicle control unit then adjusts the power output of the battery pack accordingly, based on the demands of the vehicle. Additionally, the wake-up control unit has a wake-up timer that activates the battery pack after a predetermined period of inactivity, ensuring that the battery remains in a ready state for immediate use.

Advantages: The battery system with wake-up control unit offers numerous advantages for the automotive industry"
4,"Battery system to be implemented in an automotive vehicle, wake-up control unit …",2021-06-15,Ronald J. Dulle,Cps Technology Holdings Llc,US11038363B2,en,https://patentimages.storage.googleapis.com/3d/14/81/ab0cc8849e098f/US11038363-20210615-D00000.png,https://patentimages.storage.googleapis.com/92/c1/b6/4f3f2d88ae7026/US11038363.pdf,2.0,"{""technologies"": [""Battery system"", ""wake-up control unit""], ""places"": [], ""people"": [], ""organizations"": [""automotive vehicle""]}","Battery system to be implemented in an automotive vehicle, wake-up control unit …: Firstly, it ensures an optimal state of charge for the battery pack, thereby prolonging its lifespan. Secondly, the wake-up control unit eliminates the need for external devices to wake up the battery, reducing the overall cost and complexity of the system"
4,"Battery system to be implemented in an automotive vehicle, wake-up control unit …",2021-06-15,Ronald J. Dulle,Cps Technology Holdings Llc,US11038363B2,en,https://patentimages.storage.googleapis.com/3d/14/81/ab0cc8849e098f/US11038363-20210615-D00000.png,https://patentimages.storage.googleapis.com/92/c1/b6/4f3f2d88ae7026/US11038363.pdf,2.0,,"Battery system to be implemented in an automotive vehicle, wake-up control unit …: Furthermore, the wake-up control unit also contributes to energy efficiency by preventing unnecessary power consumption.

Conclusion: The battery system with wake-up control unit for automotive vehicles is a novel invention that addresses the challenges faced in managing and controlling the battery systems of electric and hybrid vehicles. With its efficient and intelligent design, it has the potential to revolutionize the automotive industry and pave the way for a greener and more sustainable future."
5,Method and system for frequency offset modulation range division mimo automotive …,2024-02-21,Ryan Haoyun Wu,"NXP USA, Inc.",EP3835810B1,en,https://patentimages.storage.googleapis.com/6b/c8/50/2981f468fd4a91/imgf0001.png,https://patentimages.storage.googleapis.com/37/5f/99/70f3993e1566d5/EP3835810B1.pdf,2.0,,"Method and system for frequency offset modulation range division mimo automotive …: Title: Method and System for Frequency Offset Modulation Range Division MIMO Automotive Communication

Background:
The automotive industry has seen a rapid growth in the development and implementation of wireless communication systems for various applications. With the increasing demand for high-speed and reliable communication in vehicles, multiple input multiple output (MIMO) technology has become a popular choice due to its ability to improve data rate, spectral efficiency, and reliability"
5,Method and system for frequency offset modulation range division mimo automotive …,2024-02-21,Ryan Haoyun Wu,"NXP USA, Inc.",EP3835810B1,en,https://patentimages.storage.googleapis.com/6b/c8/50/2981f468fd4a91/imgf0001.png,https://patentimages.storage.googleapis.com/37/5f/99/70f3993e1566d5/EP3835810B1.pdf,2.0,"{""technologies"": [""MIMO""], ""places"": [], ""people"": [], ""organizations"": []}","Method and system for frequency offset modulation range division mimo automotive …: However, the use of MIMO in automotive communication faces challenges such as frequency offset caused by vehicle motion, which can significantly degrade the performance of the communication system"
5,Method and system for frequency offset modulation range division mimo automotive …,2024-02-21,Ryan Haoyun Wu,"NXP USA, Inc.",EP3835810B1,en,https://patentimages.storage.googleapis.com/6b/c8/50/2981f468fd4a91/imgf0001.png,https://patentimages.storage.googleapis.com/37/5f/99/70f3993e1566d5/EP3835810B1.pdf,2.0,,"Method and system for frequency offset modulation range division mimo automotive …: In order to overcome this issue, a novel method and system for frequency offset modulation range division MIMO automotive communication has been developed.

Summary of the Invention:
The present invention proposes a method and system for frequency offset modulation range division MIMO automotive communication, which utilizes a frequency offset division approach to mitigate the impact of frequency offset on MIMO systems"
5,Method and system for frequency offset modulation range division mimo automotive …,2024-02-21,Ryan Haoyun Wu,"NXP USA, Inc.",EP3835810B1,en,https://patentimages.storage.googleapis.com/6b/c8/50/2981f468fd4a91/imgf0001.png,https://patentimages.storage.googleapis.com/37/5f/99/70f3993e1566d5/EP3835810B1.pdf,2.0,,"Method and system for frequency offset modulation range division mimo automotive …: The method and system employ a range division scheme for frequency offset modulation, where the frequency offset is divided into multiple ranges and each range is handled separately to improve the performance of the communication system.

Detailed Description:
The method and system for frequency offset modulation range division MIMO automotive communication comprise of two main components: a frequency offset division module and a range division module"
5,Method and system for frequency offset modulation range division mimo automotive …,2024-02-21,Ryan Haoyun Wu,"NXP USA, Inc.",EP3835810B1,en,https://patentimages.storage.googleapis.com/6b/c8/50/2981f468fd4a91/imgf0001.png,https://patentimages.storage.googleapis.com/37/5f/99/70f3993e1566d5/EP3835810B1.pdf,2.0,,"Method and system for frequency offset modulation range division mimo automotive …: The frequency offset division module is responsible for dividing the frequency offset into multiple ranges, while the range division module handles each range separately to minimize the impact of frequency offset on the MIMO system.

In the frequency offset division module, the frequency offset is first estimated using a conventional algorithm, such as the maximum likelihood estimator. The estimated frequency offset is then divided into multiple ranges based on a predefined threshold"
5,Method and system for frequency offset modulation range division mimo automotive …,2024-02-21,Ryan Haoyun Wu,"NXP USA, Inc.",EP3835810B1,en,https://patentimages.storage.googleapis.com/6b/c8/50/2981f468fd4a91/imgf0001.png,https://patentimages.storage.googleapis.com/37/5f/99/70f3993e1566d5/EP3835810B1.pdf,2.0,,"Method and system for frequency offset modulation range division mimo automotive …: The threshold is determined based on the characteristics of the MIMO system and the expected frequency offset range. This ensures that the frequency offset is divided into ranges that can be effectively handled by the range division module.

The range division module utilizes a modified version of the MIMO detection algorithm to handle each frequency offset range separately"
5,Method and system for frequency offset modulation range division mimo automotive …,2024-02-21,Ryan Haoyun Wu,"NXP USA, Inc.",EP3835810B1,en,https://patentimages.storage.googleapis.com/6b/c8/50/2981f468fd4a91/imgf0001.png,https://patentimages.storage.googleapis.com/37/5f/99/70f3993e1566d5/EP3835810B1.pdf,2.0,"{""technologies"": [""frequency offset modulation"", ""MIMO"", ""automotive communication""], ""places"": [], ""people"": [], ""organizations"": []}","Method and system for frequency offset modulation range division mimo automotive …: The modified algorithm takes into account the characteristics of the specific frequency offset range and adapts the detection process accordingly. This results in improved detection performance and thus, better overall system performance.

Advantages:
The proposed method and system for frequency offset modulation range division MIMO automotive communication offer several benefits over existing techniques"
5,Method and system for frequency offset modulation range division mimo automotive …,2024-02-21,Ryan Haoyun Wu,"NXP USA, Inc.",EP3835810B1,en,https://patentimages.storage.googleapis.com/6b/c8/50/2981f468fd4a91/imgf0001.png,https://patentimages.storage.googleapis.com/37/5f/99/70f3993e1566d5/EP3835810B1.pdf,2.0,"{""technologies"": [""MIMO""], ""places"": [], ""people"": [], ""organizations"": []}","Method and system for frequency offset modulation range division mimo automotive …: Firstly, it effectively mitigates the impact of frequency offset on MIMO systems, leading to improved performance and reliability. Secondly, the use of range division enables the system to handle large frequency offsets, which may not be possible with existing methods"
5,Method and system for frequency offset modulation range division mimo automotive …,2024-02-21,Ryan Haoyun Wu,"NXP USA, Inc.",EP3835810B1,en,https://patentimages.storage.googleapis.com/6b/c8/50/2981f468fd4a91/imgf0001.png,https://patentimages.storage.googleapis.com/37/5f/99/70f3993e1566d5/EP3835810B1.pdf,2.0,,"Method and system for frequency offset modulation range division mimo automotive …: Additionally, the proposed method and system are easy to implement and can be integrated into existing automotive communication systems without major modifications.

Conclusion:
The present invention provides a novel method and system for frequency offset modulation range division MIMO automotive communication, which overcomes the limitations of existing techniques"
5,Method and system for frequency offset modulation range division mimo automotive …,2024-02-21,Ryan Haoyun Wu,"NXP USA, Inc.",EP3835810B1,en,https://patentimages.storage.googleapis.com/6b/c8/50/2981f468fd4a91/imgf0001.png,https://patentimages.storage.googleapis.com/37/5f/99/70f3993e1566d5/EP3835810B1.pdf,2.0,"{""technologies"": [], ""places"": [""automotive industry""], ""people"": [], ""organizations"": []}","Method and system for frequency offset modulation range division mimo automotive …: By dividing the frequency offset into multiple ranges and handling each range separately, the proposed method and system effectively mitigate the impact of frequency offset on MIMO systems, resulting in improved performance and reliability. This invention has significant applications in the automotive industry, especially in the development of high-speed and reliable wireless communication systems for vehicles."
6,Multiple piece construction automotive door hinge,2020-11-19,Robert John Murray,Multimatic Inc.,US20200362610A1,en,https://patentimages.storage.googleapis.com/49/6c/de/4154612a827e27/US20200362610A1-20201119-D00000.png,https://patentimages.storage.googleapis.com/6c/4b/35/d1f5d0287fb82b/US20200362610A1.pdf,2.0,,"Multiple piece construction automotive door hinge: Title: Multiple Piece Construction Automotive Door Hinge

Background:
The automotive industry is constantly evolving and improving in order to meet the demands of consumers. One area of focus is the construction of door hinges, which are crucial components of a vehicle's door system. Traditional one-piece door hinges have limitations in terms of durability and flexibility"
6,Multiple piece construction automotive door hinge,2020-11-19,Robert John Murray,Multimatic Inc.,US20200362610A1,en,https://patentimages.storage.googleapis.com/49/6c/de/4154612a827e27/US20200362610A1-20201119-D00000.png,https://patentimages.storage.googleapis.com/6c/4b/35/d1f5d0287fb82b/US20200362610A1.pdf,2.0,"{""technologies"": [], ""places"": [], ""people"": [], ""organizations"": []}","Multiple piece construction automotive door hinge: Therefore, there is a need for a new and improved door hinge that can address these issues.

Summary of the Invention:
The multiple piece construction automotive door hinge is a novel invention that aims to provide a more durable and flexible solution for vehicle doors"
6,Multiple piece construction automotive door hinge,2020-11-19,Robert John Murray,Multimatic Inc.,US20200362610A1,en,https://patentimages.storage.googleapis.com/49/6c/de/4154612a827e27/US20200362610A1-20201119-D00000.png,https://patentimages.storage.googleapis.com/6c/4b/35/d1f5d0287fb82b/US20200362610A1.pdf,2.0,,"Multiple piece construction automotive door hinge: It is made up of several components that work together to create a strong and reliable hinge system.

Description of the Invention:
The multiple piece construction automotive door hinge consists of three main components: the hinge base, hinge arm, and hinge pin. The hinge base is attached to the vehicle body while the hinge arm is connected to the door"
6,Multiple piece construction automotive door hinge,2020-11-19,Robert John Murray,Multimatic Inc.,US20200362610A1,en,https://patentimages.storage.googleapis.com/49/6c/de/4154612a827e27/US20200362610A1-20201119-D00000.png,https://patentimages.storage.googleapis.com/6c/4b/35/d1f5d0287fb82b/US20200362610A1.pdf,2.0,,"Multiple piece construction automotive door hinge: The hinge pin is the central component that connects the two pieces and allows for the door to open and close.

The hinge base is made of a durable and lightweight material such as aluminum or steel. It is designed to be mounted onto the vehicle body using bolts or welding. The hinge arm is also made of a strong material and is attached to the door using the same methods.

The hinge pin is the key component that allows for the movement of the door"
6,Multiple piece construction automotive door hinge,2020-11-19,Robert John Murray,Multimatic Inc.,US20200362610A1,en,https://patentimages.storage.googleapis.com/49/6c/de/4154612a827e27/US20200362610A1-20201119-D00000.png,https://patentimages.storage.googleapis.com/6c/4b/35/d1f5d0287fb82b/US20200362610A1.pdf,2.0,,"Multiple piece construction automotive door hinge: It is made of a high-strength material such as stainless steel or titanium. The hinge pin is designed to fit into the hinge base and the hinge arm, providing a secure connection between the two pieces.

Innovative Features:
One of the main innovative features of the multiple piece construction automotive door hinge is the use of multiple components instead of a single piece. This allows for a more flexible and durable hinge system"
6,Multiple piece construction automotive door hinge,2020-11-19,Robert John Murray,Multimatic Inc.,US20200362610A1,en,https://patentimages.storage.googleapis.com/49/6c/de/4154612a827e27/US20200362610A1-20201119-D00000.png,https://patentimages.storage.googleapis.com/6c/4b/35/d1f5d0287fb82b/US20200362610A1.pdf,2.0,,"Multiple piece construction automotive door hinge: The use of high-strength materials also ensures the longevity of the hinge.

Another innovative feature is the ability to adjust the tension of the hinge pin. This allows for the door to open and close smoothly, even with changes in temperature or wear and tear on the hinge.

Advantages:
The multiple piece construction automotive door hinge offers several advantages over traditional one-piece hinges. The use of multiple components increases the overall strength and durability of the hinge"
6,Multiple piece construction automotive door hinge,2020-11-19,Robert John Murray,Multimatic Inc.,US20200362610A1,en,https://patentimages.storage.googleapis.com/49/6c/de/4154612a827e27/US20200362610A1-20201119-D00000.png,https://patentimages.storage.googleapis.com/6c/4b/35/d1f5d0287fb82b/US20200362610A1.pdf,2.0,,"Multiple piece construction automotive door hinge: This makes it more resistant to wear and tear, resulting in a longer lifespan.

The ability to adjust the tension of the hinge pin also ensures that the door operates smoothly, reducing the risk of damage to the hinge or the door itself"
6,Multiple piece construction automotive door hinge,2020-11-19,Robert John Murray,Multimatic Inc.,US20200362610A1,en,https://patentimages.storage.googleapis.com/49/6c/de/4154612a827e27/US20200362610A1-20201119-D00000.png,https://patentimages.storage.googleapis.com/6c/4b/35/d1f5d0287fb82b/US20200362610A1.pdf,2.0,,"Multiple piece construction automotive door hinge: Additionally, the lightweight materials used in the construction of the hinge make it more fuel-efficient, contributing to the overall efficiency of the vehicle.

Conclusion:
The multiple piece construction automotive door hinge is a significant improvement in the automotive industry. Its innovative design and use of high-quality materials make it a reliable and durable solution for vehicle doors"
6,Multiple piece construction automotive door hinge,2020-11-19,Robert John Murray,Multimatic Inc.,US20200362610A1,en,https://patentimages.storage.googleapis.com/49/6c/de/4154612a827e27/US20200362610A1-20201119-D00000.png,https://patentimages.storage.googleapis.com/6c/4b/35/d1f5d0287fb82b/US20200362610A1.pdf,2.0,"{""technologies"": [], ""places"": [], ""people"": [], ""organizations"": [""automotive industry""]}",Multiple piece construction automotive door hinge: This invention has the potential to greatly impact the automotive industry and improve the overall driving experience for consumers.
7,AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE,2022-05-19,Justin C. Martin,GM Global Technology Operations LLC,DE102018104723B4,en,https://patentimages.storage.googleapis.com/3d/32/8a/f872d4e64d36d2/DE102018104723B4_0001.png,https://patentimages.storage.googleapis.com/62/c2/05/c197f87016d58a/DE102018104723B4.pdf,2.0,,"AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE: Title: ""AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE FOR IMPROVED SAFETY AND DURABILITY""

Abstract:

The present invention relates to an automotive structure component and method of manufacture, designed to improve safety and durability in vehicles"
7,AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE,2022-05-19,Justin C. Martin,GM Global Technology Operations LLC,DE102018104723B4,en,https://patentimages.storage.googleapis.com/3d/32/8a/f872d4e64d36d2/DE102018104723B4_0001.png,https://patentimages.storage.googleapis.com/62/c2/05/c197f87016d58a/DE102018104723B4.pdf,2.0,,"AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE: The component is a structural element that is crucial in maintaining the integrity of the vehicle's overall structure and is manufactured using a unique process to enhance its performance.

Background:

In the automotive industry, safety and durability are key factors that determine the success and reliability of a vehicle. The structural components of a vehicle play a vital role in ensuring its safety and durability"
7,AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE,2022-05-19,Justin C. Martin,GM Global Technology Operations LLC,DE102018104723B4,en,https://patentimages.storage.googleapis.com/3d/32/8a/f872d4e64d36d2/DE102018104723B4_0001.png,https://patentimages.storage.googleapis.com/62/c2/05/c197f87016d58a/DE102018104723B4.pdf,2.0,"{""technologies"": [], ""places"": [], ""people"": [], ""organizations"": [""AUTOMOTIVE STRUCTURE COMPONENT""]}","AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE: However, with increasing demands for lighter and more fuel-efficient vehicles, traditional structural components have become inadequate in providing the necessary strength and protection"
7,AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE,2022-05-19,Justin C. Martin,GM Global Technology Operations LLC,DE102018104723B4,en,https://patentimages.storage.googleapis.com/3d/32/8a/f872d4e64d36d2/DE102018104723B4_0001.png,https://patentimages.storage.googleapis.com/62/c2/05/c197f87016d58a/DE102018104723B4.pdf,2.0,,"AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE: Therefore, there is a need for an improved automotive structure component that can withstand high impact forces while maintaining its structural integrity.

Description of the Invention:

The present invention is an automotive structure component that is designed to address the shortcomings of traditional structural components. It is made from a composite material consisting of a combination of high-strength fibers and resins, providing excellent strength-to-weight ratio and impact resistance"
7,AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE,2022-05-19,Justin C. Martin,GM Global Technology Operations LLC,DE102018104723B4,en,https://patentimages.storage.googleapis.com/3d/32/8a/f872d4e64d36d2/DE102018104723B4_0001.png,https://patentimages.storage.googleapis.com/62/c2/05/c197f87016d58a/DE102018104723B4.pdf,2.0,,"AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE: The component is specifically designed to be used in critical areas of the vehicle, such as the chassis, body frame, and front/rear crumple zones, where it can effectively absorb and distribute impact forces.

The manufacturing process of the automotive structure component involves first selecting the appropriate combination of high-strength fibers and resins, depending on the specific application and performance requirements"
7,AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE,2022-05-19,Justin C. Martin,GM Global Technology Operations LLC,DE102018104723B4,en,https://patentimages.storage.googleapis.com/3d/32/8a/f872d4e64d36d2/DE102018104723B4_0001.png,https://patentimages.storage.googleapis.com/62/c2/05/c197f87016d58a/DE102018104723B4.pdf,2.0,"{""technologies"": [""composite material"", ""VARTM""], ""places"": [], ""people"": [], ""organizations"": []}","AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE: The fibers are then laid out in a predetermined pattern and impregnated with the resin, using a vacuum-assisted resin transfer molding (VARTM) technique. The component is then cured under controlled temperature and pressure to achieve the desired strength and stiffness.

Advantages:

The use of the composite material and the VARTM process in manufacturing the automotive structure component offers several advantages over traditional components"
7,AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE,2022-05-19,Justin C. Martin,GM Global Technology Operations LLC,DE102018104723B4,en,https://patentimages.storage.googleapis.com/3d/32/8a/f872d4e64d36d2/DE102018104723B4_0001.png,https://patentimages.storage.googleapis.com/62/c2/05/c197f87016d58a/DE102018104723B4.pdf,2.0,"{""technologies"": [], ""places"": [], ""people"": [], ""organizations"": []}","AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE: Firstly, the lightweight nature of the component results in improved fuel efficiency and reduced emissions. Secondly, the composite material provides high strength and stiffness, which enables it to withstand high impact forces and maintain its structural integrity"
7,AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE,2022-05-19,Justin C. Martin,GM Global Technology Operations LLC,DE102018104723B4,en,https://patentimages.storage.googleapis.com/3d/32/8a/f872d4e64d36d2/DE102018104723B4_0001.png,https://patentimages.storage.googleapis.com/62/c2/05/c197f87016d58a/DE102018104723B4.pdf,2.0,,"AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE: Lastly, the VARTM process allows for the production of complex shapes and sizes, making it suitable for a variety of vehicle models.

Conclusion:

The automotive structure component and method of manufacture described herein provide an innovative solution to the challenges faced by traditional structural components. It offers improved safety and durability, while also contributing to the overall performance and efficiency of the vehicle"
7,AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE,2022-05-19,Justin C. Martin,GM Global Technology Operations LLC,DE102018104723B4,en,https://patentimages.storage.googleapis.com/3d/32/8a/f872d4e64d36d2/DE102018104723B4_0001.png,https://patentimages.storage.googleapis.com/62/c2/05/c197f87016d58a/DE102018104723B4.pdf,2.0,"{""technologies"": [], ""places"": [], ""people"": [], ""organizations"": [""automotive industry""]}",AN AUTOMOTIVE STRUCTURE COMPONENT AND METHOD OF MANUFACTURE: The invention is expected to have a significant impact on the automotive industry and is protected by the following claims.
8,Distance detecting systems for use in automotive applications including gallium …,2022-01-25,James W. RARING,"Kyocera Sld Laser, Inc.",US11231499B2,en,https://patentimages.storage.googleapis.com/3d/7e/33/058508882f37a7/US11231499-20220125-D00000.png,https://patentimages.storage.googleapis.com/8d/6f/77/051617bc7d91ff/US11231499.pdf,2.0,"{""technologies"": [""GaN""], ""places"": [], ""people"": [], ""organizations"": []}","Distance detecting systems for use in automotive applications including gallium …: Title: Distance Detecting Systems for Automotive Applications Using Gallium Nitride Sensors

Abstract:
The present invention relates to a distance detecting system for use in automotive applications, specifically utilizing gallium nitride (GaN) sensors. The system is capable of accurately measuring the distance between vehicles and objects in the surrounding environment, providing crucial data for safe and efficient driving"
